Payroll_ID,Employee_ID,Basic_Salary,Bonuses,Deductions,Net_Salary,Payment_Date
PAY38489,EMP8533,60617.43,7499.59,1360.53,63332.55,2023-06-13
PAY86096,EMP6569,132635.45,6029.33,4177.06,58819.91,2023-06-18
PAY12580,EMP6984,106157.93,8942.07,4152.56,25602.33,2024-01-02
PAY17835,EMP5611,34751.75,6860.55,2399.69,104669.75,2024-09-24
PAY52915,EMP4157,56321.68,8784.65,2517.99,59964.29,2023-07-26
PAY97102,EMP8396,146534.28,7992.36,2463.12,61263.76,2025-10-22
PAY26516,EMP7064,81284.49,3619.41,3249.75,138841.89,2025-05-29
PAY38406,EMP3197,78562.16,5199.06,2402.69,105526.97,2024-06-21
PAY85509,EMP5177,45105.82,7514.41,3051.87,41710.34,2023-08-27
PAY43581,EMP7912,82677.22,9708.93,715.76,67014.04,2024-01-20
PAY17547,EMP6592,73326.53,6558.88,3295.14,39529.45,2025-10-17
PAY54751,EMP5871,110904.11,7587.04,2001.73,131743.46,2024-09-02
PAY74390,EMP1614,104883.65,8521.14,2027.8,25978.28,2023-05-11
PAY15165,EMP3464,127056.1,2692.21,1908.42,44717.72,2025-01-03
PAY74103,EMP1073,39414.54,8078.69,4589.36,134008.74,2024-07-16
PAY22469,EMP7429,78423.86,7178.88,3788.75,137253.57,2025-01-20
PAY90999,EMP4590,40024.96,3016.92,1588.74,107385.86,2023-08-08
PAY18051,EMP4417,94616.88,9700.46,4701.05,120936.02,2025-04-10
PAY34135,EMP7100,140209.65,3776.07,4302.42,111890.97,2024-12-19
PAY29289,EMP1907,55271.6,4754.63,1146.06,48315.98,2024-08-14
PAY7192,EMP2130,128119.94,2686.9,3032.74,135549.12,2024-03-01
PAY75467,EMP6264,59333.56,1646.48,3181.13,66858.17,2024-08-16
PAY7461,EMP1826,52912.46,6048.98,4588.84,105941.91,2025-04-28
PAY71661,EMP9106,45157.12,8282.14,832.27,32924.18,2024-10-31
PAY42026,EMP6147,137291.37,9709.42,3577.77,36674.87,2024-10-25
PAY68449,EMP5625,49395.36,1107.78,3873.92,36744.4,2023-10-11
PAY7820,EMP3027,81329.75,5364.57,3093.17,94575.53,2024-12-11
PAY36025,EMP3793,119569.1,5243.87,2437.03,129433.67,2023-03-12
PAY64617,EMP8908,54061.45,8369.92,3025.55,60714.4,2023-11-05
PAY6531,EMP9678,69854.45,9597.06,839.85,36679.86,2025-04-26
PAY1768,EMP8572,144144.4,6839.91,2195.89,91302.84,2024-07-22
PAY30185,EMP1682,99933.22,3717.08,2046.31,119198.07,2023-07-22
PAY34437,EMP3339,42637.69,2652.98,3204.45,84456.93,2024-09-07
PAY3425,EMP4185,72837.35,1390.22,4889.55,106335.08,2023-12-04
PAY55017,EMP5165,148965.67,1143.8,1069.71,58719.66,2025-03-19
PAY77679,EMP5087,67418.4,8028.48,916.03,33273.06,2023-04-08
PAY50429,EMP3999,68646.29,9700.2,1564.2,74772.23,2023-06-23
PAY46820,EMP9173,129236.9,4099.62,1393.03,122666.88,2023-08-16
PAY53403,EMP5238,130538.15,1722.11,934.46,44289.57,2025-07-12
PAY23211,EMP5388,89488.36,6145.97,675.37,120332.3,2025-03-04
PAY95638,EMP6258,43968.76,3875.13,3862.94,70124.0,2025-01-03
PAY1323,EMP6400,94526.27,1725.19,1950.76,33964.48,2024-10-27
PAY88072,EMP8066,74485.35,9122.66,3419.63,57303.48,2023-04-17
PAY69662,EMP4444,135137.11,2744.21,1927.86,84968.81,2025-10-09
PAY83899,EMP2782,134312.39,6914.06,3672.53,65759.09,2023-12-03
PAY91848,EMP9216,70706.12,9276.59,4222.71,93385.53,2023-02-03
PAY93443,EMP6410,66287.79,7432.82,4339.71,91359.82,2023-02-22
PAY82116,EMP3321,68299.18,9504.54,1427.09,56099.95,2025-10-15
PAY30302,EMP6460,125612.37,3006.18,2000.1,38616.99,2025-05-10
PAY18040,EMP2607,119559.51,4893.47,4035.8,130132.27,2025-12-17
PAY66889,EMP6518,71038.56,8859.87,3818.66,88142.11,2025-08-03
PAY66193,EMP1283,44904.09,8914.15,1419.72,68775.73,2023-03-04
PAY82851,EMP2154,36251.94,4705.51,2907.1,98805.31,2025-06-25
PAY35577,EMP6147,88114.26,9726.98,4654.42,137650.3,2023-09-28
PAY66542,EMP8244,34370.42,6191.03,2011.83,115299.47,2025-02-20
PAY90359,EMP8138,56116.51,4975.71,2148.15,25767.78,2024-05-31
PAY18676,EMP2479,137113.1,9476.49,4722.03,33524.97,2025-04-17
PAY38476,EMP7260,63758.58,2853.86,885.7,73087.57,2024-11-03
PAY78231,EMP8577,81057.67,1422.08,4032.34,42164.76,2025-08-04
PAY15966,EMP9159,121508.67,4620.99,1615.45,99192.62,2025-12-09
PAY90242,EMP8372,56254.13,6849.52,1861.88,31583.35,2025-12-13
PAY99735,EMP4949,73205.3,1575.21,1760.75,120572.0,2023-08-05
PAY47154,EMP4716,102592.7,3550.1,2397.45,85935.87,2023-04-20
PAY40312,EMP7694,121704.77,3458.07,4092.45,112901.97,2024-02-13
PAY55249,EMP9746,108057.48,5691.22,3417.4,36410.04,2024-05-20
PAY52250,EMP6412,137848.51,3386.07,726.18,65174.52,2025-06-02
PAY25110,EMP9574,88615.51,1019.28,3986.01,128096.08,2025-02-13
PAY49574,EMP3998,46215.59,9359.15,2816.41,42324.7,2023-12-25
PAY1174,EMP6244,52277.89,6665.39,789.29,100992.61,2025-08-15
PAY76533,EMP8203,144230.98,5065.82,1332.82,97440.87,2025-12-22
PAY75900,EMP7471,114679.42,4996.69,791.31,73870.63,2025-05-23
PAY36418,EMP7337,47846.63,3954.35,2147.4,128942.27,2023-08-08
PAY9164,EMP2630,87910.52,5957.17,3362.93,36845.38,2025-08-31
PAY65363,EMP2198,50425.06,6835.01,4433.92,106007.45,2025-10-19
PAY24856,EMP6479,124324.24,8877.8,4252.43,116644.93,2024-02-29
PAY56061,EMP5329,128191.91,7547.75,3230.28,82583.52,2025-10-18
PAY65250,EMP3928,100020.72,5756.59,4425.01,75513.34,2025-01-19
PAY84931,EMP1024,48465.71,8761.77,2555.27,54076.25,2025-05-12
PAY38133,EMP3904,64186.14,1807.63,3258.9,33383.37,2024-01-31
PAY47936,EMP7780,148928.14,9929.93,4076.38,139796.1,2025-03-29
PAY93752,EMP7979,109511.81,9250.89,2262.45,117204.5,2024-12-01
PAY51951,EMP2146,140004.76,3254.39,2502.22,63832.85,2025-03-25
PAY34477,EMP3655,80378.94,3874.09,4814.28,71672.7,2023-08-18
PAY57990,EMP1258,65238.24,7108.76,4857.26,74882.69,2024-06-12
PAY61733,EMP9948,94178.51,8537.14,4417.81,122143.05,2024-01-26
PAY15793,EMP3834,32268.1,5597.94,3668.42,126439.6,2024-01-11
PAY67348,EMP5315,147476.27,3191.14,1656.51,40701.56,2024-09-01
PAY61403,EMP5652,91879.68,2857.03,4796.53,121911.75,2024-10-21
PAY20283,EMP6214,112347.07,5896.61,3787.36,134508.82,2024-02-23
PAY41299,EMP6057,96420.06,7899.32,743.63,33387.09,2023-03-08
PAY14512,EMP7102,59318.92,3238.0,4179.98,108639.72,2025-01-03
PAY99894,EMP7673,75320.86,6833.99,1328.15,121537.91,2024-03-07
PAY31425,EMP3002,144530.96,1600.18,2732.67,133569.7,2024-11-13
PAY77617,EMP8950,57580.49,4200.56,3858.66,28931.67,2023-12-04
PAY66611,EMP2049,123099.01,7742.04,2469.21,66956.49,2024-10-16
PAY9432,EMP2892,144723.6,7273.45,1740.7,72224.18,2025-07-08
PAY99067,EMP9293,95681.3,7896.78,3475.24,32053.62,2023-01-19
PAY87080,EMP3733,128235.42,4614.61,1664.18,29795.11,2024-03-14
PAY47717,EMP9939,89640.35,7420.73,3149.14,57660.21,2023-01-24
PAY46532,EMP3263,120845.47,8923.77,2861.92,39206.52,2023-11-01
PAY80966,EMP5353,43344.75,7074.01,748.51,62857.69,2023-01-11
PAY61812,EMP4385,59882.28,7036.84,632.88,62687.8,2024-08-30
PAY87543,EMP7284,124308.54,5024.4,2413.48,112716.17,2025-12-22
PAY61694,EMP3717,141061.87,6890.84,2290.75,106390.25,2023-08-24
PAY85726,EMP1024,38289.36,7020.69,2228.75,102289.52,2024-11-21
PAY81121,EMP6725,39924.21,3439.15,1507.61,133414.76,2024-05-30
PAY42052,EMP1644,148389.48,2470.33,4653.52,123845.72,2024-09-29
PAY57162,EMP7948,86552.6,1252.32,2372.98,87232.67,2024-09-12
PAY69474,EMP4471,128257.73,1046.61,4535.38,66936.36,2024-09-18
PAY70327,EMP2104,64412.14,1511.91,3058.01,51577.76,2023-09-21
PAY38130,EMP8809,45375.43,1708.07,2595.0,110647.62,2024-05-30
PAY33644,EMP4591,141601.8,9447.13,4171.55,120830.97,2025-11-10
PAY68303,EMP6821,46889.67,4420.02,679.99,25800.63,2025-11-21
PAY40866,EMP6482,51853.75,4469.19,3799.46,61324.19,2024-12-09
PAY1272,EMP1747,138100.53,3280.75,3119.56,138783.52,2024-06-07
PAY59537,EMP4571,60384.98,6692.83,931.46,57098.24,2025-01-16
PAY38403,EMP8428,117011.25,4678.32,1138.22,49067.29,2025-10-14
PAY31185,EMP6555,30677.67,9859.09,2653.82,28326.5,2023-11-13
PAY44802,EMP5804,85987.71,6331.71,514.71,131379.92,2023-01-02
PAY83798,EMP1707,87414.66,8355.67,527.15,116246.59,2023-03-05
PAY23785,EMP7114,61183.38,5329.32,1692.49,78028.54,2023-02-28
PAY80743,EMP4832,56981.54,4741.54,1288.47,40595.67,2025-05-29
PAY68365,EMP7080,122819.07,2981.47,2230.95,92955.58,2025-05-10
PAY98317,EMP4680,75302.71,9466.45,4294.32,136530.64,2025-10-12
PAY50878,EMP2971,128830.48,2043.43,2585.91,98444.09,2023-10-23
PAY27627,EMP6435,63477.6,2987.9,4434.27,118132.04,2025-01-27
PAY34672,EMP7444,120979.72,7337.31,610.23,86719.2,2023-03-10
PAY80876,EMP5471,74984.05,6657.49,767.7,86633.41,2024-10-01
PAY82705,EMP9189,129544.06,9185.9,3795.7,105365.3,2025-06-12
PAY97446,EMP7309,53126.17,5017.44,1495.12,47572.95,2024-01-29
PAY31341,EMP9813,62917.15,5456.31,3858.4,40564.7,2023-08-23
PAY86526,EMP1255,136207.98,7895.81,4785.56,109912.08,2024-12-05
PAY39069,EMP2209,82156.51,2959.72,3497.76,121633.28,2025-06-15
PAY17411,EMP4857,144742.28,6055.24,2796.68,31908.77,2025-05-09
PAY43790,EMP7380,141988.59,4183.99,4915.38,87901.48,2023-07-07
PAY57701,EMP4257,113922.28,5545.51,3148.45,44853.69,2025-11-26
PAY78681,EMP4322,136865.27,4545.67,3724.23,103239.2,2023-04-25
PAY6780,EMP8713,135764.45,3907.84,745.45,109847.8,2023-06-29
PAY35073,EMP8453,39445.47,5541.29,3224.75,111703.5,2025-11-02
PAY23496,EMP7662,101795.51,9542.49,1399.12,32343.39,2023-02-18
PAY8019,EMP8182,77555.08,7220.89,1820.59,126681.93,2024-03-30
PAY99529,EMP1157,80626.37,4399.35,2979.78,37361.99,2025-02-16
PAY39563,EMP5954,90336.02,8360.05,3134.07,134005.57,2023-06-12
PAY17073,EMP6590,109384.19,4947.27,2695.83,59260.78,2024-09-04
PAY93422,EMP6403,92435.76,4981.14,1613.24,113942.56,2025-05-25
PAY33983,EMP6674,135091.83,2421.95,2716.61,80362.36,2025-02-25
PAY66573,EMP1068,45598.21,1939.88,4024.69,50235.61,2024-07-01
PAY74392,EMP5642,83389.28,6737.92,2435.56,118142.58,2023-07-17
PAY37537,EMP3722,130076.62,9915.43,1133.36,92425.23,2023-11-12
PAY58112,EMP9820,134320.75,4625.56,4254.87,27708.06,2025-05-19
PAY97117,EMP9302,61091.41,2635.64,3893.19,127394.09,2024-04-11
PAY58770,EMP1826,118729.14,2879.24,4237.31,73350.1,2023-12-29
PAY3833,EMP1091,123351.58,5256.26,3181.55,121960.77,2024-11-03
PAY91578,EMP6817,101850.47,7277.45,914.59,89390.98,2024-07-20
PAY79942,EMP1185,38977.04,5065.66,2254.42,79841.69,2024-03-05
PAY66498,EMP8778,149449.17,6969.56,573.89,34730.65,2023-11-11
PAY58225,EMP5556,130762.08,4808.03,802.06,80587.64,2024-07-04
PAY16943,EMP2008,141834.4,6338.74,4029.13,92325.26,2025-10-18
PAY99577,EMP7434,59588.08,2898.8,1750.73,111877.64,2024-03-20
PAY13016,EMP7900,142096.24,5917.76,1298.25,40301.42,2024-08-10
PAY13875,EMP3924,51794.09,3005.77,4197.56,95998.18,2023-03-24
PAY6964,EMP2918,51861.74,4234.62,4514.4,121942.64,2024-05-19
PAY85383,EMP8448,48248.04,4154.22,3115.65,50615.78,2024-11-01
PAY54166,EMP7458,39969.14,9403.56,3527.96,44586.43,2023-05-06
PAY99480,EMP3154,124655.79,8455.28,2050.06,110551.33,2025-05-25
PAY68906,EMP5953,100910.39,5107.69,3717.56,98696.14,2023-04-04
PAY4676,EMP1538,31549.21,8056.01,1190.55,52304.21,2025-06-28
PAY93103,EMP7548,82194.44,3883.81,1831.71,122940.93,2025-10-30
PAY88528,EMP6083,141154.19,7261.41,3957.55,40535.31,2023-08-03
PAY95744,EMP4965,48249.91,4972.65,699.93,120601.97,2025-09-20
PAY15328,EMP6534,98543.44,5481.32,2201.31,81072.18,2025-06-24
PAY91906,EMP9298,84183.65,8943.15,3841.38,114031.96,2023-11-11
PAY78443,EMP7147,49629.86,2412.24,1595.4,110942.57,2023-10-01
PAY53541,EMP4624,75975.22,7939.56,3278.42,65006.23,2025-05-15
PAY6378,EMP4596,67828.82,3869.05,3222.27,138920.77,2024-01-12
PAY15277,EMP8764,60107.02,3310.67,990.2,49865.69,2023-05-18
PAY77203,EMP5454,84020.57,6650.19,4103.76,50966.26,2025-02-28
PAY88899,EMP3892,126675.08,4441.85,4930.53,117430.0,2024-03-17
PAY71750,EMP3718,30012.3,8414.62,685.34,48462.72,2024-12-24
PAY63995,EMP2778,46850.13,4082.59,3249.52,130430.17,2025-06-08
PAY62272,EMP1145,87602.86,7040.7,508.98,63607.57,2024-10-17
PAY41792,EMP3050,99920.22,3843.57,1967.39,124778.45,2024-12-24
PAY48983,EMP1695,55005.52,8725.99,3400.16,139741.68,2024-01-14
PAY27124,EMP1038,133332.86,6371.6,4108.87,89563.23,2025-02-23
PAY97234,EMP7868,147971.59,1323.56,1625.9,110639.44,2024-05-16
PAY89819,EMP2659,89801.93,4801.29,4109.48,115294.55,2024-02-29
PAY93181,EMP2199,109013.03,7701.17,3311.83,131294.52,2025-01-06
PAY93780,EMP6120,45366.07,1190.95,3204.37,113026.21,2023-09-05
PAY40633,EMP3516,132479.64,8047.39,4519.97,124818.95,2023-12-06
PAY3156,EMP2388,148262.73,3383.21,2915.63,49665.45,2025-04-03
PAY28730,EMP3352,78824.63,9228.46,3222.44,58433.96,2023-05-24
PAY89483,EMP1340,128928.21,6089.14,4095.56,35498.98,2023-08-06
PAY67385,EMP8273,62256.27,9752.2,3894.34,28811.86,2023-11-10
PAY65029,EMP3489,114711.29,1468.55,865.98,58818.91,2025-08-22
PAY39447,EMP5864,67277.07,8017.28,4827.91,26080.29,2023-06-23
PAY93641,EMP1664,136983.39,6240.61,3795.06,48813.3,2024-07-17
PAY60690,EMP2447,99142.69,5702.72,4556.96,34762.24,2025-02-15
PAY4884,EMP7333,106478.08,4637.54,4501.1,135678.29,2025-12-24
PAY36871,EMP2928,89229.19,9876.21,2731.95,118106.44,2024-10-24
PAY65553,EMP1001,133497.45,2408.78,4106.42,59461.97,2025-02-06
PAY48016,EMP3297,100645.44,9213.44,1892.77,75222.73,2025-08-12
PAY2382,EMP7447,107071.84,5609.02,1262.24,71787.27,2024-04-21
PAY9324,EMP2074,44327.94,7948.31,1710.66,138716.97,2024-03-19
PAY90309,EMP5728,74849.72,3126.66,2067.11,76641.93,2025-09-24
PAY77113,EMP8490,134481.24,2607.17,2501.55,30752.21,2025-05-09
PAY66104,EMP7912,120534.13,3823.78,1466.31,95692.26,2024-05-24
PAY96478,EMP5505,74177.51,6237.04,3853.52,35060.25,2024-08-28
PAY29683,EMP2837,131641.7,2080.19,974.1,124928.45,2025-06-09
PAY17433,EMP4753,124441.59,7651.15,3785.36,126813.63,2024-12-10
PAY49895,EMP3623,146889.14,3030.87,2118.29,55592.87,2023-06-12
PAY92956,EMP6499,79508.02,4331.85,2684.82,101749.64,2023-06-22
PAY22950,EMP8732,36101.07,8994.86,1308.94,62453.24,2023-07-22
PAY20246,EMP5019,50852.94,4873.63,3794.73,116587.58,2024-12-11
PAY23510,EMP4997,81216.93,2135.73,4370.17,87545.23,2024-09-22
PAY81622,EMP1807,137232.31,9577.69,3755.31,128312.52,2023-12-15
PAY32295,EMP1940,57458.09,2353.12,1680.16,33043.99,2023-05-17
PAY62509,EMP6956,88855.29,9099.17,2920.79,82823.69,2025-09-29
PAY42615,EMP2706,113510.68,7069.63,3256.4,60065.59,2024-04-01
PAY20579,EMP5163,122557.31,4916.82,2525.2,111940.88,2025-12-12
PAY85828,EMP1443,147841.43,1116.09,1732.0,31132.42,2023-11-12
PAY54400,EMP9198,132779.82,6315.72,1119.66,32358.76,2025-05-01
PAY63844,EMP4006,97175.17,9485.01,1584.18,25344.46,2024-09-17
PAY39728,EMP3234,92926.02,2922.56,1461.33,28022.24,2025-12-11
PAY85665,EMP1718,51166.94,7354.68,770.88,139151.95,2023-01-15
PAY39303,EMP4407,116369.02,2200.62,559.57,115555.62,2023-04-25
PAY7482,EMP6261,110904.66,3281.31,2801.5,96020.68,2024-06-20
PAY88601,EMP7178,49196.99,4030.52,1266.87,56553.3,2025-05-05
PAY62570,EMP1091,121027.19,2614.39,2837.61,69317.21,2023-05-28
PAY86421,EMP9027,115718.24,6932.26,3330.76,27067.92,2025-03-26
PAY96259,EMP9482,127399.81,1624.21,1765.96,30689.31,2025-05-20
PAY33902,EMP9060,105793.98,3940.69,772.03,25965.15,2023-12-01
PAY84748,EMP8569,140089.26,9477.23,747.35,106790.29,2025-12-17
PAY5733,EMP1989,96994.77,7168.75,1680.66,132323.61,2024-01-01
PAY41161,EMP4177,115309.74,3437.43,4942.22,101471.51,2024-12-28
PAY47795,EMP4237,53112.36,6741.24,2335.68,38977.63,2024-07-10
PAY94238,EMP2778,120194.47,7865.85,1616.82,41284.2,2025-08-28
PAY74427,EMP1800,65378.84,6619.45,2402.74,82839.36,2025-10-30
PAY93243,EMP2886,39575.01,3096.07,2706.96,75672.57,2024-06-30
PAY86742,EMP8681,120071.81,2961.86,4935.11,101514.87,2023-10-02
PAY62199,EMP3962,112127.36,9829.71,2589.42,80707.76,2024-05-30
PAY5181,EMP5374,44135.82,3478.89,1832.54,41706.61,2025-11-18
PAY3547,EMP5552,144635.89,1359.15,929.46,45985.67,2025-06-08
PAY82802,EMP2763,94553.46,7250.41,4100.9,69499.19,2025-08-11
PAY15501,EMP1813,88454.33,5680.18,2289.71,124907.0,2023-04-26
PAY14118,EMP1170,137947.95,4997.86,2790.37,31427.15,2025-12-09
PAY17694,EMP8207,80036.72,8550.59,4816.35,98812.71,2024-12-11
PAY43225,EMP1246,43490.3,9327.04,3946.9,40423.85,2025-03-20
PAY65902,EMP4556,114174.52,7219.07,2564.58,95874.38,2024-11-05
PAY21249,EMP6723,45879.4,1073.24,1645.63,61294.29,2025-09-17
PAY55857,EMP5098,139684.09,6937.68,4180.03,116387.86,2024-12-21
PAY31520,EMP8037,53474.79,4297.95,1081.43,124881.11,2025-05-11
PAY5364,EMP7971,149037.63,4292.68,2989.61,128217.97,2023-11-27
PAY51782,EMP6096,136487.69,4210.43,4595.58,49150.96,2024-09-19
PAY39764,EMP6730,143829.8,4042.96,529.44,102503.86,2025-04-26
PAY9938,EMP3720,140492.42,7351.4,708.99,97084.27,2023-10-20
PAY44188,EMP5284,62271.45,8030.34,2911.41,80730.56,2025-11-13
PAY43938,EMP2310,86555.38,5383.42,760.97,88968.69,2023-10-20
PAY1650,EMP8944,71561.06,8170.95,3987.3,101050.8,2024-04-02
PAY87579,EMP4069,132031.89,4431.5,2617.18,113298.97,2025-05-04
PAY62628,EMP7766,30367.43,2240.49,4721.52,26819.38,2023-04-17
PAY7375,EMP5522,131365.78,9305.12,1644.92,34605.52,2023-12-10
PAY36416,EMP5250,40558.55,2967.1,2336.19,68994.12,2025-06-21
PAY97368,EMP3054,92932.47,8553.95,3818.34,49505.45,2025-09-19
PAY13018,EMP2914,41498.8,7986.75,3521.76,97093.22,2025-11-07
PAY92014,EMP7059,64003.49,9587.87,2280.1,132364.33,2023-02-14
PAY57442,EMP5496,34349.02,3489.3,3926.6,79901.67,2023-07-23
PAY31982,EMP8959,125210.84,5384.8,3648.03,121764.08,2023-02-18
PAY58201,EMP2266,33490.9,6322.91,2183.58,115671.25,2025-11-01
PAY49683,EMP1118,133546.27,9974.31,689.97,128313.51,2024-05-20
PAY13934,EMP2861,117518.96,2169.23,2766.21,88853.54,2024-08-09
PAY95760,EMP7598,70019.32,5126.08,4942.5,42629.06,2024-11-29
PAY12253,EMP7457,38529.91,6699.05,3145.58,37416.37,2025-05-30
PAY16100,EMP4665,92951.15,5607.73,3880.26,115825.87,2023-02-12
PAY91521,EMP2536,37674.22,6099.86,4341.24,128217.64,2024-01-05
PAY58690,EMP4339,83797.37,6487.26,4174.54,122031.58,2024-03-09
PAY78593,EMP4716,137125.68,5410.92,609.99,26422.83,2023-12-02
PAY98720,EMP2517,116986.85,1885.1,3164.67,68936.97,2023-06-04
PAY87705,EMP8557,143980.82,3721.17,2601.56,79067.42,2025-01-06
PAY10810,EMP7215,85380.23,6291.73,4899.33,49249.2,2023-01-15
PAY45844,EMP5144,31588.62,6114.12,3522.46,102058.05,2023-11-03
PAY53600,EMP2779,132457.39,8558.81,3497.61,83525.63,2024-03-31
PAY49427,EMP4056,62183.96,4116.73,822.15,78155.79,2023-04-24
PAY91005,EMP8702,99984.72,4209.18,2055.91,53337.02,2023-08-10
PAY92241,EMP4235,95538.54,6622.18,4652.41,89478.26,2025-11-29
PAY46252,EMP8915,106302.2,4611.9,2172.8,125565.11,2025-01-29
PAY76311,EMP2131,136164.76,1658.65,3693.23,128463.93,2023-08-12
PAY86876,EMP8396,94288.48,7470.58,3143.94,127900.63,2024-05-23
PAY51904,EMP6400,90834.02,1054.19,1143.93,128879.96,2025-10-25
PAY26631,EMP9701,113071.99,9364.41,1920.32,78810.21,2025-02-10
PAY93888,EMP3328,90461.52,3379.59,2778.76,35755.21,2024-05-15
PAY20520,EMP1433,146668.39,3976.08,1932.52,57364.25,2025-07-30
PAY76022,EMP4672,60635.07,6124.25,2476.83,64909.21,2023-08-12
PAY62434,EMP9379,74652.77,9413.71,3105.61,123320.21,2024-03-11
PAY36509,EMP8178,40278.26,9251.68,726.7,87862.74,2024-07-11
PAY57072,EMP4990,129885.81,9354.92,2191.65,32716.41,2024-07-31
PAY70450,EMP3468,125661.48,1328.57,1008.59,35400.74,2024-12-21
PAY2392,EMP6118,34702.71,1917.09,2101.48,132626.85,2025-08-09
PAY31538,EMP9623,91260.47,1239.75,3429.81,116086.53,2024-10-17
PAY96860,EMP2433,66201.39,1226.97,3056.17,99890.5,2024-09-25
PAY24826,EMP4717,38129.21,4527.03,3839.47,102922.81,2025-03-21
PAY85834,EMP1608,69586.97,1699.83,545.54,84380.89,2024-05-12
PAY42512,EMP5523,86051.23,4540.68,833.65,95167.83,2025-11-17
PAY55680,EMP2715,102014.39,5000.75,1570.29,131251.53,2025-10-27
PAY76581,EMP6472,120448.41,5261.45,3235.15,93361.09,2025-01-15
PAY15735,EMP4964,31263.88,2910.85,4415.55,123100.98,2025-01-04
PAY49057,EMP1310,104224.7,8752.88,881.93,35059.91,2025-10-04
PAY23155,EMP7752,144891.92,8674.8,2362.45,26790.21,2023-09-08
PAY12391,EMP1893,108993.26,5897.03,3820.25,49995.38,2025-02-16
PAY25731,EMP1638,50624.09,9650.31,4345.13,36704.85,2025-10-09
PAY27342,EMP8432,92178.8,1359.43,3562.63,94635.33,2025-08-09
PAY4571,EMP9394,70768.35,4103.87,2621.38,74937.04,2024-05-31
PAY29888,EMP3918,139850.95,6196.01,3856.85,39017.76,2024-08-16
PAY83553,EMP8587,41381.42,9021.93,992.71,135342.42,2023-02-13
PAY61071,EMP6903,58594.01,8676.96,3467.97,78974.13,2025-06-14
PAY94303,EMP8974,92568.47,5177.41,1772.98,43237.87,2025-12-20
PAY33515,EMP1707,114442.86,9406.28,868.89,113347.61,2025-08-30
PAY70658,EMP1401,33088.62,2371.79,3655.55,51751.26,2025-01-11
PAY74391,EMP3373,124924.23,8206.37,3513.9,105028.89,2025-08-29
PAY14024,EMP6972,57012.6,2539.97,4834.76,56008.85,2023-12-13
PAY81576,EMP2217,67957.17,7575.29,1429.43,82877.31,2024-07-04
PAY48133,EMP3121,102935.65,3882.98,4434.61,80245.38,2024-05-14
PAY41721,EMP5845,31134.19,5693.65,2815.98,124672.71,2024-01-25
PAY5605,EMP3103,63973.76,1133.77,4352.13,26332.62,2023-04-22
PAY12344,EMP2278,41964.29,7558.66,810.49,132907.81,2025-01-17
PAY5013,EMP5712,82815.75,3779.71,4769.97,25157.6,2023-02-05
PAY98028,EMP7763,99112.71,2281.35,2642.74,45020.69,2024-02-12
PAY20190,EMP4823,85822.59,2096.61,3727.42,108002.7,2025-01-05
PAY81549,EMP9316,77125.52,6271.95,3137.38,28798.19,2023-04-16
PAY62866,EMP4269,135431.6,2290.96,2827.04,129066.66,2023-09-18
PAY35096,EMP6171,124292.23,1402.15,3673.51,101831.25,2025-01-08
PAY19097,EMP2162,35404.97,6327.78,3809.75,133495.87,2024-04-22
PAY49902,EMP7186,64517.0,3630.29,3284.06,54847.96,2025-12-29
PAY69765,EMP4400,99456.64,8784.74,3415.8,44187.27,2025-11-23
PAY75862,EMP5583,92078.22,4768.23,4332.02,133123.12,2023-01-02
PAY66983,EMP7365,47969.97,7768.12,1721.82,31688.83,2024-08-13
PAY48375,EMP2103,118767.7,3265.58,2915.63,63531.52,2024-12-19
PAY70089,EMP2586,89871.54,1135.24,4452.55,53962.1,2024-07-06
PAY15075,EMP5272,117795.7,2077.33,4392.71,122578.79,2023-05-13
PAY36245,EMP9772,75540.95,1853.76,1410.92,38350.97,2025-08-27
PAY81519,EMP3435,141991.38,6674.92,4197.02,96172.21,2024-08-06
PAY48287,EMP8900,115201.06,7583.03,3930.08,30192.88,2023-08-23
PAY86858,EMP2585,124209.26,8273.01,3049.32,99811.43,2023-02-04
PAY27638,EMP6647,85787.38,2750.7,1877.78,100492.18,2024-08-05
PAY83265,EMP6799,44470.52,5891.36,2953.75,29165.39,2025-12-11
PAY7095,EMP2887,130836.02,8445.0,3058.03,47669.04,2024-10-17
PAY37580,EMP5923,71951.39,6531.05,3427.92,122733.27,2025-11-14
PAY52994,EMP9818,80778.5,2385.52,549.22,37366.42,2024-12-02
PAY37429,EMP7550,121932.61,2344.17,3618.75,61138.9,2024-02-21
PAY3875,EMP5031,117384.71,2926.45,2939.5,126529.64,2025-09-19
PAY32530,EMP4307,66065.77,5204.53,1005.08,108573.32,2024-12-10
PAY61791,EMP4629,98566.09,5014.35,1763.82,94265.56,2023-01-14
PAY74732,EMP2076,103509.23,8550.06,1402.04,42503.05,2023-07-04
PAY29362,EMP2272,90039.06,9795.01,4903.95,105217.61,2023-11-23
PAY6478,EMP1056,83302.39,7798.31,3798.56,58408.44,2023-05-26
PAY22865,EMP8317,95910.73,7975.04,3348.1,94777.34,2025-11-21
PAY81017,EMP5493,126123.8,1196.78,1136.41,119566.66,2025-11-15
PAY70084,EMP2942,48455.9,8312.21,1232.53,71776.63,2025-07-25
PAY86086,EMP9827,100276.65,5195.57,4532.13,28042.1,2023-07-27
