Attendance_ID,Employee_ID,Date,Check_in_Time,Check_out_Time,Total_Hours_Worked,Overtime_Hours,Leave_Status
ATT91552,EMP1813,2024-05-07,12:40:59,11:13:36,4.0,1.6,Sick Leave
ATT7607,EMP1170,2025-11-24,17:16:15,20:50:18,9.9,0.3,None
ATT85915,EMP8207,2023-08-23,13:49:16,06:08:09,7.2,1.3,Sick Leave
ATT19223,EMP1246,2025-09-15,09:52:51,18:13:32,6.6,3.0,Vacation
ATT23767,EMP4556,2024-12-06,02:36:44,03:07:21,9.0,1.6,Sick Leave
ATT95466,EMP6723,2024-04-10,18:06:04,03:40:09,7.0,0.4,Vacation
ATT73048,EMP5098,2025-05-13,05:41:43,01:29:22,4.7,1.7,Sick Leave
ATT36584,EMP8037,2023-06-22,01:04:26,23:07:55,9.6,2.0,None
ATT15286,EMP7971,2025-07-22,16:27:52,17:11:31,7.8,2.2,Sick Leave
ATT56129,EMP6096,2023-02-05,19:55:44,15:23:00,4.9,1.0,None
ATT94543,EMP6730,2023-11-21,09:31:01,19:08:35,7.2,1.2,Sick Leave
ATT16186,EMP3720,2025-04-16,21:52:34,04:50:59,5.3,2.5,Sick Leave
ATT48898,EMP5284,2023-01-23,16:12:27,07:47:49,4.0,1.6,None
ATT36329,EMP2310,2023-04-04,10:14:20,22:27:01,7.2,2.9,Vacation
ATT49522,EMP8944,2023-07-13,10:06:35,21:49:29,5.5,1.7,None
ATT73251,EMP4069,2023-03-10,23:20:21,19:07:10,5.3,2.8,Vacation
ATT78177,EMP7766,2023-09-18,18:38:21,00:52:40,4.0,0.2,None
ATT73039,EMP5522,2023-06-30,13:55:51,06:17:43,7.9,2.0,Sick Leave
ATT40796,EMP5250,2023-09-25,05:12:30,05:26:44,4.2,1.6,Sick Leave
ATT46947,EMP3054,2023-07-07,18:16:18,19:16:48,9.0,1.0,Sick Leave
ATT13238,EMP2914,2025-08-26,02:49:07,15:56:57,4.4,1.4,None
ATT43781,EMP7059,2025-11-20,06:04:20,12:34:42,6.7,1.8,Vacation
ATT91285,EMP5496,2024-09-14,07:07:45,06:12:32,6.8,0.0,None
ATT88269,EMP8959,2023-07-15,22:22:15,21:46:04,8.9,0.8,None
ATT75734,EMP2266,2023-01-13,13:50:53,21:06:29,6.9,2.2,Sick Leave
ATT8451,EMP1118,2023-09-08,17:28:04,06:40:04,8.5,2.6,Vacation
ATT37615,EMP2861,2025-08-18,12:19:38,17:46:49,7.5,2.6,None
ATT12728,EMP7598,2024-06-01,06:13:14,08:24:51,4.7,1.7,Vacation
ATT51058,EMP7457,2025-06-26,16:40:15,08:09:55,9.9,1.0,None
ATT82323,EMP4665,2023-10-18,04:33:00,02:57:33,6.0,1.8,Sick Leave
ATT46767,EMP2536,2025-06-22,03:25:55,10:38:12,6.4,0.4,None
ATT40422,EMP4339,2023-09-15,16:06:29,05:24:03,7.8,1.3,Vacation
ATT48015,EMP4716,2023-10-12,19:11:44,08:46:49,4.7,0.9,None
ATT59486,EMP2517,2023-09-22,04:43:15,05:58:25,8.4,1.8,Vacation
ATT60212,EMP8557,2023-12-16,04:35:20,10:45:53,4.0,1.2,Vacation
ATT49628,EMP7215,2025-09-30,21:09:52,19:48:30,9.0,0.9,Vacation
ATT8821,EMP5144,2023-05-19,09:50:27,17:23:16,7.3,2.8,Sick Leave
ATT13787,EMP2779,2025-11-21,19:19:24,16:46:40,7.0,2.0,Vacation
ATT73415,EMP4056,2025-02-21,15:18:52,15:30:51,4.9,2.0,Vacation
ATT33444,EMP8702,2024-08-31,06:31:35,20:52:24,9.0,2.7,Vacation
ATT28308,EMP4235,2023-05-04,02:58:10,16:15:50,9.9,1.0,Sick Leave
ATT88379,EMP8915,2024-02-12,20:29:34,01:57:27,7.7,1.7,None
ATT75535,EMP2131,2023-10-25,21:15:02,11:13:56,7.0,1.8,Sick Leave
ATT2524,EMP8396,2023-11-27,01:38:44,14:16:54,9.2,1.7,None
ATT1635,EMP6400,2024-10-19,12:35:03,02:36:00,5.0,1.6,Sick Leave
ATT12173,EMP9701,2025-07-30,12:03:03,22:28:23,5.2,0.5,None
ATT30312,EMP3328,2023-09-27,07:14:37,11:18:09,6.7,1.0,None
ATT99326,EMP1433,2025-07-06,05:46:48,19:34:26,6.9,0.8,Sick Leave
ATT79965,EMP4672,2024-03-03,20:46:30,14:11:16,9.2,1.0,None
ATT4194,EMP9379,2024-05-08,22:15:58,01:59:32,9.8,2.5,Sick Leave
ATT21276,EMP8178,2024-03-03,16:56:12,11:55:49,5.7,0.5,Sick Leave
ATT95783,EMP4990,2024-12-02,15:02:10,21:35:56,9.1,0.5,Sick Leave
ATT34182,EMP3468,2025-12-10,04:34:14,16:40:41,4.6,1.3,Sick Leave
ATT95486,EMP6118,2023-09-10,13:47:43,10:09:32,6.5,2.3,Vacation
ATT92036,EMP9623,2025-04-05,01:32:24,11:08:10,8.6,0.8,Sick Leave
ATT49329,EMP2433,2025-09-22,21:41:07,11:16:14,6.7,2.1,Vacation
ATT44061,EMP4717,2024-01-12,15:59:51,02:24:41,8.9,2.7,Vacation
ATT52570,EMP1608,2024-08-09,11:45:21,08:46:19,7.3,1.8,None
ATT65646,EMP5523,2023-05-20,12:11:07,20:10:37,7.0,0.4,Vacation
ATT45457,EMP2715,2024-09-02,06:42:37,15:13:13,8.3,2.0,Sick Leave
ATT74149,EMP6472,2023-12-02,00:16:53,10:48:33,6.3,1.7,None
ATT41424,EMP4964,2024-12-11,22:52:02,00:51:09,9.4,2.4,Sick Leave
ATT6272,EMP1310,2024-06-28,21:27:12,00:43:08,5.6,0.9,None
ATT81869,EMP7752,2025-09-13,05:34:36,02:31:25,6.0,0.3,Vacation
ATT74055,EMP1893,2023-09-12,12:22:33,18:47:27,9.8,0.5,None
ATT47424,EMP1638,2025-05-02,20:17:45,07:56:44,6.2,2.7,None
ATT85650,EMP8432,2023-12-05,03:48:46,01:13:52,7.4,2.5,Sick Leave
ATT34762,EMP9394,2023-05-02,18:26:19,22:23:30,7.6,1.8,Vacation
ATT52960,EMP3918,2024-10-31,02:03:56,10:59:43,4.5,2.0,Sick Leave
ATT71515,EMP8587,2025-07-11,03:07:18,05:11:41,7.7,2.5,Sick Leave
ATT37700,EMP6903,2024-09-29,13:58:27,23:07:26,7.8,2.0,None
ATT37578,EMP8974,2025-04-01,02:26:54,22:51:41,6.2,0.9,Sick Leave
ATT40930,EMP1707,2023-07-27,08:14:07,03:12:32,6.9,2.3,None
ATT84265,EMP1401,2024-12-28,07:57:14,04:51:02,6.2,2.8,None
ATT97541,EMP3373,2023-08-26,09:14:35,01:57:16,6.9,0.2,Sick Leave
ATT36201,EMP6972,2023-05-25,13:00:16,17:55:18,4.0,0.5,None
ATT56773,EMP2217,2024-08-05,15:29:41,21:01:22,5.1,1.5,None
ATT96254,EMP3121,2023-08-23,12:30:42,02:53:36,5.5,0.4,None
ATT86345,EMP5845,2023-08-14,11:28:59,10:03:21,6.3,1.6,Sick Leave
ATT66165,EMP3103,2023-04-04,19:56:00,20:50:00,5.8,0.9,Vacation
ATT57174,EMP2278,2025-07-02,03:07:50,15:08:26,7.6,2.0,None
ATT81067,EMP5712,2025-05-25,19:04:53,11:46:22,8.9,0.2,None
ATT28827,EMP7763,2023-07-25,04:33:35,11:54:31,5.8,0.2,None
ATT57474,EMP4823,2023-02-26,06:44:56,21:09:18,8.2,2.9,Vacation
ATT72303,EMP9316,2023-04-08,06:12:30,20:08:52,8.5,2.6,Sick Leave
ATT99702,EMP4269,2023-04-30,22:00:20,02:42:53,8.9,1.2,Vacation
ATT87393,EMP6171,2024-10-25,13:12:21,13:21:21,4.7,2.4,Sick Leave
ATT7160,EMP2162,2023-04-17,09:16:43,19:54:35,7.4,2.1,None
ATT92480,EMP7186,2025-11-30,16:46:24,22:05:22,8.1,2.4,Sick Leave
ATT33967,EMP4400,2023-04-23,03:50:07,16:33:35,4.9,1.5,Vacation
ATT84468,EMP5583,2023-05-18,04:22:01,08:28:13,4.0,0.7,Sick Leave
ATT59779,EMP7365,2023-07-07,20:16:13,13:58:43,7.8,2.0,None
ATT5156,EMP2103,2023-02-05,11:43:04,17:15:15,7.8,2.2,Vacation
ATT13838,EMP2586,2024-10-20,09:52:30,14:56:24,6.8,2.2,None
ATT69237,EMP5272,2025-12-26,05:20:25,15:21:23,4.8,2.6,Sick Leave
ATT65107,EMP9772,2023-02-14,07:21:05,20:31:21,10.0,0.0,Sick Leave
ATT39959,EMP3435,2025-05-27,00:21:54,20:42:55,6.9,0.6,None
ATT77660,EMP8900,2023-06-24,11:11:46,19:28:25,5.6,1.4,Vacation
ATT59101,EMP2585,2025-01-04,13:57:58,02:46:11,5.3,2.8,None
ATT46201,EMP6647,2025-08-15,14:52:33,07:13:53,4.1,1.9,Vacation
ATT31752,EMP6799,2025-09-14,23:00:22,23:57:57,5.6,0.5,None
ATT56301,EMP2887,2025-07-10,23:28:24,17:51:30,7.6,1.6,Vacation
ATT82276,EMP5923,2024-06-16,00:45:58,10:17:03,5.2,1.5,None
ATT91359,EMP9818,2024-09-12,20:25:24,05:09:15,7.2,2.6,None
ATT63017,EMP7550,2025-05-27,18:10:56,14:30:13,9.2,0.0,None
ATT6060,EMP5031,2023-05-27,17:52:07,10:15:40,6.7,0.2,None
ATT67202,EMP4307,2023-06-06,05:39:31,11:06:06,7.5,1.1,None
ATT8472,EMP4629,2023-03-22,13:59:17,10:09:06,4.2,1.9,Vacation
ATT68336,EMP2076,2023-11-29,14:15:05,21:43:40,9.7,2.3,Sick Leave
ATT92707,EMP2272,2025-12-01,10:51:48,07:46:21,5.8,2.7,Vacation
ATT37773,EMP1056,2023-07-21,17:19:34,11:49:03,5.4,2.1,None
ATT5690,EMP8317,2023-10-16,01:49:38,13:01:46,9.2,1.7,Sick Leave
ATT66793,EMP5493,2024-08-13,22:45:45,09:17:29,8.8,2.7,Vacation
ATT80058,EMP2942,2023-08-19,12:04:09,06:56:03,8.5,0.8,None
ATT74261,EMP9827,2023-08-08,11:42:10,17:10:44,7.1,1.8,None
ATT29068,EMP6888,2024-08-03,17:35:17,04:21:16,9.5,2.5,Sick Leave
ATT85350,EMP2592,2025-07-22,05:28:39,01:58:47,5.4,1.2,None
ATT7163,EMP4304,2024-03-05,14:13:20,20:58:04,8.3,1.3,Sick Leave
ATT10789,EMP7661,2025-05-08,10:22:40,18:51:23,5.6,2.8,Vacation
ATT61426,EMP5037,2025-01-05,22:39:01,12:35:46,6.6,3.0,None
ATT18840,EMP8996,2025-04-19,12:06:47,15:01:55,4.1,1.7,Vacation
ATT92464,EMP2419,2023-03-14,18:51:20,06:55:00,7.6,2.1,Vacation
ATT13799,EMP1701,2024-09-07,16:49:16,15:58:44,4.0,1.2,Vacation
ATT45391,EMP5065,2023-01-03,01:44:17,03:45:03,9.0,0.6,Sick Leave
ATT81346,EMP4258,2025-06-28,11:58:53,09:48:00,9.9,2.7,None
ATT63843,EMP2592,2023-01-21,18:04:10,10:47:38,9.0,2.5,Sick Leave
ATT87665,EMP8629,2025-11-13,01:31:14,13:55:51,9.7,2.1,Vacation
ATT3721,EMP2448,2025-06-04,23:18:42,01:13:51,7.2,2.9,None
ATT51483,EMP2605,2025-08-31,16:45:55,19:41:51,10.0,2.4,None
ATT36975,EMP5224,2025-03-28,11:54:56,17:03:54,6.7,2.3,Sick Leave
ATT65999,EMP7686,2025-02-11,01:02:07,01:04:42,9.8,0.8,None
ATT60171,EMP6920,2023-05-14,08:47:53,07:23:52,4.0,1.2,Sick Leave
ATT94179,EMP9898,2025-10-03,17:42:06,12:17:33,8.8,1.4,Vacation
ATT13221,EMP1216,2025-06-22,19:46:38,13:16:35,6.6,2.7,Vacation
ATT41723,EMP6564,2025-08-16,04:48:41,17:35:06,9.1,1.4,Vacation
ATT63911,EMP1401,2024-06-02,12:15:30,05:42:15,5.7,1.2,Vacation
ATT87699,EMP6073,2024-02-02,11:55:58,09:16:15,6.3,0.3,None
ATT67251,EMP9816,2024-11-03,01:33:27,20:56:55,9.9,2.3,None
ATT33103,EMP3049,2024-09-24,12:38:08,07:45:32,5.6,1.0,Vacation
ATT79414,EMP6918,2025-08-22,21:09:04,08:36:11,5.0,0.5,Vacation
ATT51924,EMP6712,2025-09-06,07:12:15,15:17:50,6.4,2.0,None
ATT19790,EMP8686,2025-11-28,04:30:30,19:17:11,5.1,0.9,Vacation
ATT88959,EMP2211,2024-09-26,20:18:56,10:59:47,9.1,0.6,None
ATT96357,EMP6236,2024-06-08,12:50:06,14:09:22,9.7,0.8,None
ATT13858,EMP9509,2025-07-12,11:44:34,03:08:36,8.3,1.0,None
ATT42489,EMP3642,2023-05-05,00:13:11,21:57:56,5.9,0.5,None
ATT2543,EMP5004,2025-06-05,08:55:12,06:21:47,4.3,1.1,Sick Leave
ATT41856,EMP5585,2023-02-11,12:52:22,11:07:38,8.3,1.8,None
ATT61198,EMP2978,2024-03-13,04:10:35,08:10:02,8.2,0.5,Vacation
ATT44492,EMP6612,2023-03-07,08:39:48,14:26:33,6.2,0.8,Vacation
ATT80568,EMP7718,2024-03-01,17:45:11,05:18:03,7.5,1.1,None
ATT47025,EMP3358,2025-07-09,07:04:20,23:17:28,6.7,0.2,None
ATT43580,EMP8538,2023-03-04,23:37:48,12:23:02,4.5,2.6,None
ATT51586,EMP2405,2025-01-25,09:23:10,23:50:22,5.0,0.5,Sick Leave
ATT4160,EMP4588,2023-12-28,16:43:19,22:38:28,9.9,0.6,None
ATT21232,EMP7492,2024-04-04,05:17:42,03:43:00,9.4,1.2,Sick Leave
ATT95233,EMP4262,2023-06-22,08:59:31,20:07:27,9.5,2.1,Vacation
ATT19519,EMP9463,2025-08-25,00:30:38,01:51:25,6.1,2.9,Sick Leave
ATT85891,EMP4504,2023-05-19,07:31:22,09:14:41,8.2,2.5,Sick Leave
ATT1877,EMP8088,2025-05-19,12:07:09,11:05:17,8.7,2.1,Sick Leave
ATT75777,EMP3399,2024-06-17,19:03:36,10:43:54,9.6,2.4,None
ATT45141,EMP4957,2025-09-24,19:15:14,12:31:16,5.1,1.5,Vacation
ATT44122,EMP7193,2025-11-06,04:23:02,09:04:40,9.0,1.5,None
ATT1298,EMP9632,2025-11-26,13:51:07,10:03:48,7.6,1.3,Sick Leave
ATT75531,EMP1101,2025-09-18,22:53:05,07:22:53,8.7,0.2,None
ATT58931,EMP5866,2025-10-26,07:57:41,14:44:41,7.8,1.5,Sick Leave
ATT54924,EMP5245,2024-05-28,04:59:34,11:15:17,5.9,3.0,None
ATT13219,EMP9039,2024-12-20,15:29:26,04:30:47,8.6,2.6,Sick Leave
ATT99518,EMP8961,2023-08-23,10:15:56,00:34:56,5.5,1.7,None
ATT79612,EMP8659,2024-08-07,13:00:31,20:16:47,6.3,2.0,Sick Leave
ATT58634,EMP4280,2025-08-29,19:19:42,19:32:14,4.4,1.1,Sick Leave
ATT13775,EMP6895,2024-07-28,16:49:35,02:32:19,8.5,1.7,None
ATT66822,EMP7139,2023-06-22,04:17:08,00:54:21,8.6,1.2,None
ATT38301,EMP1496,2023-06-24,19:55:01,00:26:06,9.4,1.4,None
ATT91222,EMP8084,2023-12-12,00:29:42,08:54:42,6.7,0.2,None
ATT89881,EMP2381,2025-11-25,02:49:25,07:46:55,6.0,0.1,Vacation
ATT26702,EMP9082,2023-11-14,15:08:00,13:42:23,5.8,0.3,Sick Leave
ATT22576,EMP3555,2025-07-11,09:34:51,17:35:05,4.9,1.2,Vacation
ATT37690,EMP4189,2025-08-25,22:20:21,06:51:08,9.6,1.9,None
ATT14899,EMP7056,2024-06-02,20:40:40,08:26:12,4.9,1.6,Vacation
ATT69446,EMP7432,2025-06-13,03:24:49,14:13:14,5.7,0.1,Sick Leave
ATT64681,EMP7739,2024-09-27,23:53:02,15:33:10,4.6,0.7,None
ATT34895,EMP6304,2025-09-29,08:18:36,08:48:06,6.8,3.0,None
ATT92559,EMP5724,2023-03-18,16:03:32,00:16:00,5.6,2.2,Vacation
ATT87830,EMP9841,2023-11-23,09:12:43,06:17:45,9.4,2.8,None
ATT20668,EMP3514,2023-01-26,11:56:19,08:25:12,5.6,1.9,Vacation
ATT27916,EMP4442,2025-11-24,16:18:21,19:30:01,6.4,2.8,Sick Leave
ATT12095,EMP7981,2025-12-08,21:05:17,22:22:33,7.6,2.7,Vacation
ATT20178,EMP9424,2023-04-26,23:38:42,00:47:06,6.7,0.5,None
ATT48952,EMP7207,2024-11-23,15:06:21,13:15:09,4.5,1.8,Sick Leave
ATT12984,EMP6121,2023-07-06,10:54:44,23:12:00,8.3,1.2,Vacation
ATT90470,EMP3614,2024-08-17,17:37:12,15:15:34,9.9,2.6,Vacation
ATT47755,EMP5860,2023-05-15,11:24:53,18:03:28,8.3,2.2,Sick Leave
ATT74799,EMP1094,2024-02-20,18:03:58,02:33:01,6.0,1.3,None
ATT74248,EMP1779,2023-05-20,13:36:58,01:15:05,8.0,0.3,Vacation
ATT65417,EMP5710,2024-04-02,18:08:00,00:44:22,7.0,0.2,Sick Leave
ATT56071,EMP5441,2025-03-17,03:43:47,18:16:09,4.4,2.4,None
ATT8421,EMP4937,2023-03-30,10:20:21,02:19:23,4.3,2.8,None
ATT60928,EMP9522,2023-09-29,20:53:13,18:13:26,9.0,3.0,Vacation
ATT18523,EMP3124,2025-08-01,00:47:10,00:03:52,5.0,3.0,Sick Leave
ATT22506,EMP2427,2024-04-22,09:26:01,21:36:12,9.6,1.8,Sick Leave
ATT31480,EMP5527,2024-03-05,12:50:17,19:09:37,7.5,2.4,Vacation
ATT47672,EMP7564,2024-06-17,18:23:59,04:34:23,8.7,1.7,Sick Leave
ATT57974,EMP1532,2025-08-12,00:55:31,00:39:14,6.6,0.2,Sick Leave
ATT34108,EMP3779,2025-06-13,18:33:42,21:43:28,6.0,2.8,Sick Leave
ATT65135,EMP1083,2024-03-27,20:25:47,02:18:24,5.0,2.1,None
ATT98275,EMP6872,2024-09-02,15:31:14,06:53:53,4.6,1.7,None
ATT29258,EMP6459,2023-02-17,12:53:18,07:25:51,8.5,2.5,Vacation
ATT9726,EMP6342,2024-02-25,20:18:51,10:10:37,5.0,0.4,Sick Leave
ATT89476,EMP3951,2024-11-19,22:01:51,04:58:51,8.2,1.7,None
ATT56644,EMP6675,2023-06-18,22:01:28,07:24:36,9.4,0.8,None
ATT21370,EMP5555,2023-01-13,00:11:35,05:46:21,9.5,0.6,Vacation
ATT15779,EMP4332,2025-07-16,16:07:04,13:56:19,5.7,2.3,Sick Leave
ATT70216,EMP6591,2025-04-29,14:56:39,23:43:55,6.1,1.4,Sick Leave
ATT70761,EMP5843,2023-11-04,14:18:27,21:58:37,8.7,0.7,Vacation
ATT55751,EMP5052,2025-06-07,22:48:22,11:25:43,9.5,0.0,None
ATT5658,EMP3540,2023-05-21,04:43:34,17:04:07,8.6,0.6,None
ATT39993,EMP1717,2023-03-13,07:34:27,01:52:54,9.9,2.6,Vacation
ATT85613,EMP1384,2023-11-22,12:58:53,15:55:36,8.6,2.4,None
ATT41671,EMP2666,2024-07-17,12:26:09,12:06:02,7.0,2.4,Vacation
ATT60882,EMP4739,2023-06-26,01:51:09,22:34:38,9.4,0.8,None
ATT91362,EMP4547,2023-02-16,21:48:21,09:15:38,6.5,2.4,None
ATT60432,EMP2648,2023-01-12,23:28:52,06:48:03,5.3,1.5,Sick Leave
ATT86802,EMP2120,2023-06-01,16:05:24,13:16:16,8.9,0.1,Sick Leave
ATT83653,EMP8505,2025-12-25,07:40:36,01:45:09,8.8,0.6,Sick Leave
ATT27056,EMP8003,2024-12-15,01:35:14,18:05:54,5.4,0.3,Vacation
ATT68701,EMP8158,2024-12-16,06:09:00,00:40:48,7.0,0.5,Sick Leave
ATT80798,EMP7032,2025-12-09,23:32:08,06:25:29,6.0,2.7,Vacation
ATT38767,EMP3716,2025-03-03,06:40:18,06:31:36,8.8,2.3,Sick Leave
ATT35385,EMP8011,2025-09-15,03:38:52,00:46:19,7.4,0.8,None
ATT43339,EMP4939,2023-01-02,08:15:40,06:16:35,7.6,0.8,Sick Leave
ATT43541,EMP2039,2023-01-09,23:09:15,05:09:56,4.0,1.9,Vacation
ATT65347,EMP4092,2025-11-24,23:03:56,08:36:37,7.5,1.5,Sick Leave
ATT48925,EMP2281,2023-10-30,01:10:57,06:34:44,5.2,2.9,Sick Leave
ATT56999,EMP9662,2023-04-13,18:45:44,11:50:01,6.1,3.0,Vacation
ATT62106,EMP8257,2025-08-15,18:47:23,02:51:05,5.8,0.2,Vacation
ATT3662,EMP5172,2023-05-27,05:49:46,07:25:18,6.9,0.5,Sick Leave
ATT9207,EMP5953,2025-11-04,22:11:41,19:57:10,5.5,1.0,Vacation
ATT6743,EMP3112,2023-05-18,06:38:20,16:14:38,6.0,2.0,Sick Leave
ATT83781,EMP2428,2025-05-30,00:08:56,05:48:14,7.9,2.9,Vacation
ATT62927,EMP1714,2023-12-25,06:08:58,05:52:06,7.2,2.2,Vacation
ATT85211,EMP4496,2023-10-04,00:02:49,01:23:38,6.7,1.4,Vacation
ATT54568,EMP9602,2023-02-08,03:05:53,02:07:28,7.7,0.0,Vacation
ATT51388,EMP1092,2024-02-11,21:17:38,10:32:52,5.8,1.3,Sick Leave
ATT59655,EMP7609,2025-04-06,02:20:29,14:03:13,6.1,1.6,Sick Leave
ATT1632,EMP3658,2024-12-15,14:48:18,18:03:53,5.9,0.2,None
ATT95255,EMP2320,2025-04-20,14:12:18,17:11:15,9.7,0.5,Sick Leave
ATT7244,EMP6086,2025-04-13,15:37:49,00:36:25,6.1,1.7,Vacation
ATT73095,EMP3130,2025-04-28,03:03:14,23:36:23,5.2,0.9,None
ATT2761,EMP6820,2024-11-30,12:25:49,04:47:04,4.1,0.8,None
ATT1913,EMP6711,2023-04-14,01:23:39,05:50:25,5.3,0.2,None
ATT88410,EMP6634,2025-02-05,02:31:06,16:10:54,6.8,2.1,None
ATT4105,EMP7184,2023-11-25,11:27:16,11:05:23,6.6,2.7,None
ATT81986,EMP8285,2024-09-08,09:01:36,07:28:27,7.7,1.8,Vacation
ATT25370,EMP4064,2023-02-05,07:09:29,04:05:22,6.8,0.2,Sick Leave
ATT78107,EMP4145,2025-06-26,16:18:20,13:17:53,8.2,1.2,Vacation
ATT82072,EMP4940,2025-09-16,19:29:55,08:53:18,9.1,0.6,None
ATT23847,EMP8322,2025-11-30,16:14:53,20:54:09,9.7,2.6,Sick Leave
ATT25697,EMP5763,2024-01-05,21:54:07,17:30:55,8.7,2.0,Sick Leave
ATT94758,EMP5252,2023-06-19,14:48:56,18:44:18,5.5,2.0,Sick Leave
ATT61764,EMP8140,2023-01-06,10:43:42,15:57:49,6.3,0.0,Vacation
ATT28145,EMP3118,2024-07-15,20:02:15,02:02:54,4.6,1.2,Vacation
ATT56558,EMP6152,2023-10-01,18:57:12,22:36:14,6.4,1.3,Vacation
ATT87193,EMP3227,2023-07-11,04:42:19,21:08:04,8.9,1.3,Sick Leave
ATT46647,EMP8070,2024-01-12,20:58:58,05:33:32,7.1,0.1,Sick Leave
ATT2503,EMP2139,2023-10-18,01:14:04,03:48:47,8.1,2.0,Sick Leave
ATT34182,EMP1871,2025-03-21,03:54:07,05:53:08,6.3,1.1,None
ATT62938,EMP2177,2023-04-23,00:36:54,20:52:25,4.3,2.9,Vacation
ATT23172,EMP6406,2023-03-09,22:26:59,14:45:05,6.6,1.1,Vacation
ATT48828,EMP4748,2023-01-06,10:51:46,03:29:55,6.1,0.1,Sick Leave
ATT23468,EMP6702,2023-09-05,16:51:18,13:03:35,6.2,2.0,None
ATT72862,EMP7462,2023-08-28,10:37:59,19:47:40,7.4,1.9,None
ATT23559,EMP4173,2024-05-03,12:02:57,06:32:09,8.6,2.6,Vacation
ATT94984,EMP3010,2025-10-18,00:51:54,18:54:25,9.7,0.0,None
ATT14527,EMP6215,2025-11-20,09:11:32,09:08:51,9.2,0.8,Vacation
ATT69714,EMP2467,2023-02-17,01:51:34,05:32:00,10.0,0.5,Vacation
ATT22832,EMP6970,2023-05-11,08:54:12,15:38:08,5.8,0.0,Vacation
ATT93839,EMP6115,2024-03-16,07:56:15,18:52:03,6.3,2.8,None
ATT5083,EMP3644,2023-09-15,10:34:07,10:13:37,8.6,0.5,Sick Leave
ATT44272,EMP2294,2025-01-19,14:36:34,23:44:00,6.3,0.7,Sick Leave
ATT47606,EMP6604,2025-05-24,09:31:42,09:25:41,5.4,2.5,Sick Leave
ATT82686,EMP7690,2025-06-21,07:17:14,13:52:19,6.6,0.1,None
ATT22120,EMP9789,2025-10-17,21:36:47,00:05:25,9.3,1.1,None
ATT34633,EMP2165,2025-08-11,20:42:58,14:24:51,5.8,2.2,Sick Leave
ATT15917,EMP5105,2025-04-02,18:47:00,20:53:06,6.7,0.5,None
ATT71234,EMP8618,2025-07-01,10:01:01,18:39:45,7.3,2.3,None
ATT64638,EMP7864,2025-04-16,20:43:51,07:35:07,5.1,2.8,Sick Leave
ATT52179,EMP6777,2025-08-24,01:59:41,17:59:46,6.5,1.7,None
ATT13840,EMP5528,2025-03-01,00:41:26,15:47:50,8.3,2.0,Vacation
ATT41709,EMP2162,2025-03-04,00:01:13,03:34:28,7.5,0.7,None
ATT10836,EMP2231,2025-10-31,15:42:53,17:31:38,8.5,0.8,Vacation
ATT53415,EMP1875,2024-07-06,04:41:17,04:49:18,4.2,2.4,Vacation
ATT51850,EMP7174,2023-03-18,14:35:28,07:32:56,5.6,2.4,None
ATT74044,EMP7857,2024-09-18,08:06:57,13:14:29,8.0,1.7,None
ATT64945,EMP6684,2025-02-05,19:30:04,00:24:00,6.7,0.3,Sick Leave
ATT49540,EMP8710,2023-07-29,03:44:27,12:35:57,4.2,2.6,Vacation
ATT31458,EMP6848,2024-12-27,13:14:25,08:29:19,5.3,1.7,None
ATT73955,EMP3186,2023-08-31,01:14:15,23:41:37,4.6,0.1,None
ATT49792,EMP6075,2023-06-13,13:30:37,05:56:35,7.5,1.9,Vacation
ATT69434,EMP2050,2024-07-23,02:42:44,09:49:57,5.0,2.1,Sick Leave
ATT60559,EMP8600,2024-09-04,00:19:51,06:52:07,9.6,0.7,Sick Leave
ATT83165,EMP1683,2025-11-22,18:31:17,07:09:34,9.7,0.8,None
ATT91970,EMP5916,2024-05-10,12:11:15,10:44:47,9.6,2.3,None
ATT30027,EMP9996,2023-08-30,17:54:05,15:59:42,8.1,1.6,Vacation
ATT97020,EMP6815,2023-04-17,03:40:29,00:29:28,4.6,0.6,Sick Leave
ATT43388,EMP5972,2023-05-02,18:47:31,16:59:16,6.8,1.6,None
ATT15006,EMP3324,2025-06-03,14:45:57,01:22:04,8.2,2.8,Vacation
ATT55921,EMP5961,2025-06-06,06:10:00,06:43:36,6.2,1.8,Sick Leave
ATT98145,EMP1437,2023-09-26,12:27:54,05:31:57,4.5,0.7,None
ATT49035,EMP1589,2023-03-08,01:02:54,12:07:16,9.7,0.8,None
ATT53415,EMP5570,2025-01-18,07:48:58,12:44:31,9.6,0.7,None
ATT48771,EMP6892,2023-02-16,04:05:37,10:41:12,6.9,0.9,None
ATT38268,EMP3380,2023-01-02,06:17:25,18:01:28,8.9,3.0,None
ATT83441,EMP3844,2024-10-27,04:49:16,02:14:51,5.4,0.4,None
ATT45511,EMP7445,2023-07-15,18:37:41,07:12:01,8.7,2.5,Vacation
ATT42348,EMP4591,2025-08-07,13:05:07,07:17:12,7.3,2.9,None
ATT37035,EMP7347,2024-07-26,12:34:09,22:12:24,5.3,1.6,Sick Leave
ATT81792,EMP7702,2024-09-01,19:22:11,19:11:55,9.3,2.8,Vacation
ATT1571,EMP9346,2024-03-23,09:27:26,15:34:14,5.9,1.1,Vacation
ATT12789,EMP5232,2023-11-30,00:48:11,13:33:53,7.6,1.1,Sick Leave
